image,label,identifier,character,offset,font
./Images/o_16389.png,14,o,o,(3 -5),Times New Roman Bold Italic
./Images/o_16390.png,14,o,o,(3 -2),Times New Roman Bold Italic
./Images/o_16391.png,14,o,o,(3 1),Times New Roman Bold Italic
./Images/o_16392.png,14,o,o,(0 -5),Silom
./Images/o_16393.png,14,o,o,(0 -2),Silom
./Images/o_16394.png,14,o,o,(0 1),Silom
./Images/o_16395.png,14,o,o,(3 -5),Silom
./Images/o_16396.png,14,o,o,(3 -2),Silom
./Images/o_16397.png,14,o,o,(3 1),Silom
./Images/o_16398.png,14,o,o,(0 -5),SF Willamette
./Images/o_16399.png,14,o,o,(0 -2),SF Willamette
./Images/o_16400.png,14,o,o,(0 1),SF Willamette
./Images/o_16401.png,14,o,o,(3 -5),SF Willamette
./Images/o_16402.png,14,o,o,(3 -2),SF Willamette
./Images/o_16403.png,14,o,o,(3 1),SF Willamette
./Images/o_16404.png,14,o,o,(0 -5),lucid
./Images/o_16405.png,14,o,o,(0 -2),lucid
./Images/o_16406.png,14,o,o,(0 1),lucid
./Images/o_16407.png,14,o,o,(3 -5),lucid
./Images/o_16408.png,14,o,o,(3 -2),lucid
./Images/o_16409.png,14,o,o,(3 1),lucid
./Images/o_16410.png,14,o,o,(0 -5),arialbd
./Images/o_16411.png,14,o,o,(0 -2),arialbd
./Images/o_16412.png,14,o,o,(0 1),arialbd
./Images/o_16413.png,14,o,o,(3 -5),arialbd
./Images/o_16414.png,14,o,o,(3 -2),arialbd
./Images/o_16415.png,14,o,o,(3 1),arialbd
./Images/o_16416.png,14,o,o,(0 -5),Verdana Italic
./Images/o_16417.png,14,o,o,(0 -2),Verdana Italic
./Images/o_16418.png,14,o,o,(0 1),Verdana Italic
./Images/o_16419.png,14,o,o,(3 -5),Verdana Italic
./Images/o_16420.png,14,o,o,(3 -2),Verdana Italic
./Images/o_16421.png,14,o,o,(3 1),Verdana Italic
./Images/o_16422.png,14,o,o,(0 -5),OpenSans-Semibold
./Images/o_16423.png,14,o,o,(0 -2),OpenSans-Semibold
./Images/o_16424.png,14,o,o,(0 1),OpenSans-Semibold
./Images/o_16425.png,14,o,o,(3 -5),OpenSans-Semibold
./Images/o_16426.png,14,o,o,(3 -2),OpenSans-Semibold
./Images/o_16427.png,14,o,o,(3 1),OpenSans-Semibold
./Images/o_16428.png,14,o,o,(0 -5),Times New Roman Italic
./Images/o_16429.png,14,o,o,(0 -2),Times New Roman Italic
./Images/o_16430.png,14,o,o,(0 1),Times New Roman Italic
./Images/o_16431.png,14,o,o,(3 -5),Times New Roman Italic
./Images/o_16432.png,14,o,o,(3 -2),Times New Roman Italic
./Images/o_16433.png,14,o,o,(3 1),Times New Roman Italic
./Images/o_16434.png,14,o,o,(0 -5),InaiMathi
./Images/o_16435.png,14,o,o,(0 -2),InaiMathi
./Images/o_16436.png,14,o,o,(0 1),InaiMathi
./Images/o_16437.png,14,o,o,(3 -5),InaiMathi
./Images/o_16438.png,14,o,o,(3 -2),InaiMathi
./Images/o_16439.png,14,o,o,(3 1),InaiMathi
./Images/o_16440.png,14,o,o,(0 -5),Bradley Hand Bold
./Images/o_16441.png,14,o,o,(0 -2),Bradley Hand Bold
./Images/o_16442.png,14,o,o,(0 1),Bradley Hand Bold
./Images/o_16443.png,14,o,o,(3 -5),Bradley Hand Bold
./Images/o_16444.png,14,o,o,(3 -2),Bradley Hand Bold
./Images/o_16445.png,14,o,o,(3 1),Bradley Hand Bold
./Images/o_16446.png,14,o,o,(0 -5),AnkeHand
./Images/o_16447.png,14,o,o,(0 -2),AnkeHand
./Images/o_16448.png,14,o,o,(0 1),AnkeHand
./Images/o_16449.png,14,o,o,(3 -5),AnkeHand
./Images/o_16450.png,14,o,o,(3 -2),AnkeHand
./Images/o_16451.png,14,o,o,(3 1),AnkeHand
./Images/o_16452.png,14,o,o,(0 -5),Arial Narrow Italic
./Images/o_16453.png,14,o,o,(0 -2),Arial Narrow Italic
./Images/o_16454.png,14,o,o,(0 1),Arial Narrow Italic
./Images/o_16455.png,14,o,o,(3 -5),Arial Narrow Italic
./Images/o_16456.png,14,o,o,(3 -2),Arial Narrow Italic
./Images/o_16457.png,14,o,o,(3 1),Arial Narrow Italic
./Images/o_16458.png,14,o,o,(0 -5),Tall Film
./Images/o_16459.png,14,o,o,(0 -2),Tall Film
./Images/o_16460.png,14,o,o,(0 1),Tall Film
./Images/o_16461.png,14,o,o,(3 -5),Tall Film
./Images/o_16462.png,14,o,o,(3 -2),Tall Film
./Images/o_16463.png,14,o,o,(3 1),Tall Film
./Images/o_16464.png,14,o,o,(0 -5),criticized
./Images/o_16465.png,14,o,o,(0 -2),criticized
./Images/o_16466.png,14,o,o,(0 1),criticized
./Images/o_16467.png,14,o,o,(3 -5),criticized
./Images/o_16468.png,14,o,o,(3 -2),criticized
./Images/o_16469.png,14,o,o,(3 1),criticized
./Images/o_16470.png,14,o,o,(0 -5),AppleGothic
./Images/o_16471.png,14,o,o,(0 -2),AppleGothic
./Images/o_16472.png,14,o,o,(0 1),AppleGothic
./Images/o_16473.png,14,o,o,(3 -5),AppleGothic
./Images/o_16474.png,14,o,o,(3 -2),AppleGothic
./Images/o_16475.png,14,o,o,(3 1),AppleGothic
./Images/o_16476.png,14,o,o,(0 -5),DIN Condensed Bold
./Images/o_16477.png,14,o,o,(0 -2),DIN Condensed Bold
./Images/o_16478.png,14,o,o,(0 1),DIN Condensed Bold
./Images/o_16479.png,14,o,o,(3 -5),DIN Condensed Bold
./Images/o_16480.png,14,o,o,(3 -2),DIN Condensed Bold
./Images/o_16481.png,14,o,o,(3 1),DIN Condensed Bold
./Images/o_16482.png,14,o,o,(0 -5),Mouser
./Images/o_16483.png,14,o,o,(0 -2),Mouser
./Images/o_16484.png,14,o,o,(0 1),Mouser
./Images/o_16485.png,14,o,o,(3 -5),Mouser
./Images/o_16486.png,14,o,o,(3 -2),Mouser
./Images/o_16487.png,14,o,o,(3 1),Mouser
./Images/o_16488.png,14,o,o,(0 -5),Arial Bold
./Images/o_16489.png,14,o,o,(0 -2),Arial Bold
./Images/o_16490.png,14,o,o,(0 1),Arial Bold
./Images/o_16491.png,14,o,o,(3 -5),Arial Bold
./Images/o_16492.png,14,o,o,(3 -2),Arial Bold
./Images/o_16493.png,14,o,o,(3 1),Arial Bold
./Images/o_16494.png,14,o,o,(0 -5),8bitlim
./Images/o_16495.png,14,o,o,(0 -2),8bitlim
./Images/o_16496.png,14,o,o,(0 1),8bitlim
./Images/o_16497.png,14,o,o,(3 -5),8bitlim
./Images/o_16498.png,14,o,o,(3 -2),8bitlim
./Images/o_16499.png,14,o,o,(3 1),8bitlim
./Images/o_16500.png,14,o,o,(0 -5),Backpack_PersonalUse
./Images/o_16501.png,14,o,o,(0 -2),Backpack_PersonalUse
./Images/o_16502.png,14,o,o,(0 1),Backpack_PersonalUse
./Images/o_16503.png,14,o,o,(3 -5),Backpack_PersonalUse
./Images/o_16504.png,14,o,o,(3 -2),Backpack_PersonalUse
./Images/o_16505.png,14,o,o,(3 1),Backpack_PersonalUse
./Images/o_16506.png,14,o,o,(0 -5),ratio___
./Images/o_16507.png,14,o,o,(0 -2),ratio___
./Images/o_16508.png,14,o,o,(0 1),ratio___
./Images/o_16509.png,14,o,o,(3 -5),ratio___
./Images/o_16510.png,14,o,o,(3 -2),ratio___
./Images/o_16511.png,14,o,o,(3 1),ratio___
./Images/o_16512.png,14,o,o,(0 -5),HoneyScript-SemiBold
./Images/o_16513.png,14,o,o,(0 -2),HoneyScript-SemiBold
./Images/o_16514.png,14,o,o,(0 1),HoneyScript-SemiBold
./Images/o_16515.png,14,o,o,(3 -5),HoneyScript-SemiBold
./Images/o_16516.png,14,o,o,(3 -2),HoneyScript-SemiBold
./Images/o_16517.png,14,o,o,(3 1),HoneyScript-SemiBold
./Images/o_16518.png,14,o,o,(0 -5),Trebuchet MS
./Images/o_16519.png,14,o,o,(0 -2),Trebuchet MS
./Images/o_16520.png,14,o,o,(0 1),Trebuchet MS
./Images/o_16521.png,14,o,o,(3 -5),Trebuchet MS
./Images/o_16522.png,14,o,o,(3 -2),Trebuchet MS
./Images/o_16523.png,14,o,o,(3 1),Trebuchet MS
./Images/o_16524.png,14,o,o,(0 -5),libelsuit
./Images/o_16525.png,14,o,o,(0 -2),libelsuit
./Images/o_16526.png,14,o,o,(0 1),libelsuit
./Images/o_16527.png,14,o,o,(3 -5),libelsuit
./Images/o_16528.png,14,o,o,(3 -2),libelsuit
./Images/o_16529.png,14,o,o,(3 1),libelsuit
./Images/o_16530.png,14,o,o,(0 -5),bluebold
./Images/o_16531.png,14,o,o,(0 -2),bluebold
./Images/o_16532.png,14,o,o,(0 1),bluebold
./Images/o_16533.png,14,o,o,(3 -5),bluebold
./Images/o_16534.png,14,o,o,(3 -2),bluebold
./Images/o_16535.png,14,o,o,(3 1),bluebold
./Images/o_16536.png,14,o,o,(0 -5),Righteous-Regular
./Images/o_16537.png,14,o,o,(0 -2),Righteous-Regular
./Images/o_16538.png,14,o,o,(0 1),Righteous-Regular
./Images/o_16539.png,14,o,o,(3 -5),Righteous-Regular
./Images/o_16540.png,14,o,o,(3 -2),Righteous-Regular
./Images/o_16541.png,14,o,o,(3 1),Righteous-Regular
./Images/o_16542.png,14,o,o,(0 -5),corbel
./Images/o_16543.png,14,o,o,(0 -2),corbel
./Images/o_16544.png,14,o,o,(0 1),corbel
./Images/o_16545.png,14,o,o,(3 -5),corbel
./Images/o_16546.png,14,o,o,(3 -2),corbel
./Images/o_16547.png,14,o,o,(3 1),corbel
./Images/o_16548.png,14,o,o,(0 -5),Trattatello
./Images/o_16549.png,14,o,o,(0 -2),Trattatello
./Images/o_16550.png,14,o,o,(0 1),Trattatello
./Images/o_16551.png,14,o,o,(3 -5),Trattatello
./Images/o_16552.png,14,o,o,(3 -2),Trattatello
./Images/o_16553.png,14,o,o,(3 1),Trattatello
./Images/o_16554.png,14,o,o,(0 -5),BigCaslon
./Images/o_16555.png,14,o,o,(0 -2),BigCaslon
./Images/o_16556.png,14,o,o,(0 1),BigCaslon
./Images/o_16557.png,14,o,o,(3 -5),BigCaslon
./Images/o_16558.png,14,o,o,(3 -2),BigCaslon
./Images/o_16559.png,14,o,o,(3 1),BigCaslon
./Images/o_16560.png,14,o,o,(0 -5),Courier New Bold
./Images/o_16561.png,14,o,o,(0 -2),Courier New Bold
./Images/o_16562.png,14,o,o,(0 1),Courier New Bold
./Images/o_16563.png,14,o,o,(3 -5),Courier New Bold
./Images/o_16564.png,14,o,o,(3 -2),Courier New Bold
./Images/o_16565.png,14,o,o,(3 1),Courier New Bold
./Images/o_16566.png,14,o,o,(0 -5),Aileenation
./Images/o_16567.png,14,o,o,(0 -2),Aileenation
./Images/o_16568.png,14,o,o,(0 1),Aileenation
./Images/o_16569.png,14,o,o,(3 -5),Aileenation
./Images/o_16570.png,14,o,o,(3 -2),Aileenation
./Images/o_16571.png,14,o,o,(3 1),Aileenation
./Images/o_16572.png,14,o,o,(0 -5),pakenham
./Images/o_16573.png,14,o,o,(0 -2),pakenham
./Images/o_16574.png,14,o,o,(0 1),pakenham
./Images/o_16575.png,14,o,o,(3 -5),pakenham
./Images/o_16576.png,14,o,o,(3 -2),pakenham
./Images/o_16577.png,14,o,o,(3 1),pakenham
./Images/o_16578.png,14,o,o,(0 -5),Tall Films Expanded Oblique
./Images/o_16579.png,14,o,o,(0 -2),Tall Films Expanded Oblique
./Images/o_16580.png,14,o,o,(0 1),Tall Films Expanded Oblique
./Images/o_16581.png,14,o,o,(3 -5),Tall Films Expanded Oblique
./Images/o_16582.png,14,o,o,(3 -2),Tall Films Expanded Oblique
./Images/o_16583.png,14,o,o,(3 1),Tall Films Expanded Oblique
./Images/o_16584.png,14,o,o,(0 -5),Copper Canyon WBW
./Images/o_16585.png,14,o,o,(0 -2),Copper Canyon WBW
./Images/o_16586.png,14,o,o,(0 1),Copper Canyon WBW
./Images/o_16587.png,14,o,o,(3 -5),Copper Canyon WBW
./Images/o_16588.png,14,o,o,(3 -2),Copper Canyon WBW
./Images/o_16589.png,14,o,o,(3 1),Copper Canyon WBW
./Images/o_16590.png,14,o,o,(0 -5),Harabara
./Images/o_16591.png,14,o,o,(0 -2),Harabara
./Images/o_16592.png,14,o,o,(0 1),Harabara
./Images/o_16593.png,14,o,o,(3 -5),Harabara
./Images/o_16594.png,14,o,o,(3 -2),Harabara
./Images/o_16595.png,14,o,o,(3 1),Harabara
./Images/o_16596.png,14,o,o,(0 -5),verdanab
./Images/o_16597.png,14,o,o,(0 -2),verdanab
./Images/o_16598.png,14,o,o,(0 1),verdanab
./Images/o_16599.png,14,o,o,(3 -5),verdanab
./Images/o_16600.png,14,o,o,(3 -2),verdanab
./Images/o_16601.png,14,o,o,(3 1),verdanab
./Images/o_16602.png,14,o,o,(0 -5),webster
./Images/o_16603.png,14,o,o,(0 -2),webster
./Images/o_16604.png,14,o,o,(0 1),webster
./Images/o_16605.png,14,o,o,(3 -5),webster
./Images/o_16606.png,14,o,o,(3 -2),webster
./Images/o_16607.png,14,o,o,(3 1),webster
./Images/o_16608.png,14,o,o,(0 -5),Aliquamulti
./Images/o_16609.png,14,o,o,(0 -2),Aliquamulti
./Images/o_16610.png,14,o,o,(0 1),Aliquamulti
./Images/o_16611.png,14,o,o,(3 -5),Aliquamulti
./Images/o_16612.png,14,o,o,(3 -2),Aliquamulti
./Images/o_16613.png,14,o,o,(3 1),Aliquamulti
./Images/o_16614.png,14,o,o,(0 -5),Gotham Nights
./Images/o_16615.png,14,o,o,(0 -2),Gotham Nights
./Images/o_16616.png,14,o,o,(0 1),Gotham Nights
./Images/o_16617.png,14,o,o,(3 -5),Gotham Nights
./Images/o_16618.png,14,o,o,(3 -2),Gotham Nights
./Images/o_16619.png,14,o,o,(3 1),Gotham Nights
./Images/o_16620.png,14,o,o,(0 -5),Deadly Inked
./Images/o_16621.png,14,o,o,(0 -2),Deadly Inked
./Images/o_16622.png,14,o,o,(0 1),Deadly Inked
./Images/o_16623.png,14,o,o,(3 -5),Deadly Inked
./Images/o_16624.png,14,o,o,(3 -2),Deadly Inked
./Images/o_16625.png,14,o,o,(3 1),Deadly Inked
./Images/o_16626.png,14,o,o,(0 -5),Lao Sangam MN
./Images/o_16627.png,14,o,o,(0 -2),Lao Sangam MN
./Images/o_16628.png,14,o,o,(0 1),Lao Sangam MN
./Images/o_16629.png,14,o,o,(3 -5),Lao Sangam MN
./Images/o_16630.png,14,o,o,(3 -2),Lao Sangam MN
./Images/o_16631.png,14,o,o,(3 1),Lao Sangam MN
./Images/o_16632.png,14,o,o,(0 -5),Luminari
./Images/o_16633.png,14,o,o,(0 -2),Luminari
./Images/o_16634.png,14,o,o,(0 1),Luminari
./Images/o_16635.png,14,o,o,(3 -5),Luminari
./Images/o_16636.png,14,o,o,(3 -2),Luminari
./Images/o_16637.png,14,o,o,(3 1),Luminari
./Images/o_16638.png,14,o,o,(0 -5),Times New Roman
./Images/o_16639.png,14,o,o,(0 -2),Times New Roman
./Images/o_16640.png,14,o,o,(0 1),Times New Roman
./Images/o_16641.png,14,o,o,(3 -5),Times New Roman
./Images/o_16642.png,14,o,o,(3 -2),Times New Roman
./Images/o_16643.png,14,o,o,(3 1),Times New Roman
./Images/o_16644.png,14,o,o,(0 -5),Brush Script
./Images/o_16645.png,14,o,o,(0 -2),Brush Script
./Images/o_16646.png,14,o,o,(0 1),Brush Script
./Images/o_16647.png,14,o,o,(3 -5),Brush Script
./Images/o_16648.png,14,o,o,(3 -2),Brush Script
./Images/o_16649.png,14,o,o,(3 1),Brush Script
./Images/o_16650.png,14,o,o,(0 -5),Georgia Italic
./Images/o_16651.png,14,o,o,(0 -2),Georgia Italic
./Images/o_16652.png,14,o,o,(0 1),Georgia Italic
./Images/o_16653.png,14,o,o,(3 -5),Georgia Italic
./Images/o_16654.png,14,o,o,(3 -2),Georgia Italic
./Images/o_16655.png,14,o,o,(3 1),Georgia Italic
./Images/o_16656.png,14,o,o,(0 -5),Courier New Italic
./Images/o_16657.png,14,o,o,(0 -2),Courier New Italic
./Images/o_16658.png,14,o,o,(0 1),Courier New Italic
./Images/o_16659.png,14,o,o,(3 -5),Courier New Italic
./Images/o_16660.png,14,o,o,(3 -2),Courier New Italic
./Images/o_16661.png,14,o,o,(3 1),Courier New Italic
./Images/o_16662.png,14,o,o,(0 -5),Arial Unicode
./Images/o_16663.png,14,o,o,(0 -2),Arial Unicode
./Images/o_16664.png,14,o,o,(0 1),Arial Unicode
./Images/o_16665.png,14,o,o,(3 -5),Arial Unicode
./Images/o_16666.png,14,o,o,(3 -2),Arial Unicode
./Images/o_16667.png,14,o,o,(3 1),Arial Unicode
./Images/o_16668.png,14,o,o,(0 -5),Slimania Bold
./Images/o_16669.png,14,o,o,(0 -2),Slimania Bold
./Images/o_16670.png,14,o,o,(0 1),Slimania Bold
./Images/o_16671.png,14,o,o,(3 -5),Slimania Bold
./Images/o_16672.png,14,o,o,(3 -2),Slimania Bold
./Images/o_16673.png,14,o,o,(3 1),Slimania Bold
./Images/o_16674.png,14,o,o,(0 -5),Chalkduster
./Images/o_16675.png,14,o,o,(0 -2),Chalkduster
./Images/o_16676.png,14,o,o,(0 1),Chalkduster
./Images/o_16677.png,14,o,o,(3 -5),Chalkduster
./Images/o_16678.png,14,o,o,(3 -2),Chalkduster
./Images/o_16679.png,14,o,o,(3 1),Chalkduster
./Images/o_16680.png,14,o,o,(0 -5),Apple Chancery
./Images/o_16681.png,14,o,o,(0 -2),Apple Chancery
./Images/o_16682.png,14,o,o,(0 1),Apple Chancery
./Images/o_16683.png,14,o,o,(3 -5),Apple Chancery
./Images/o_16684.png,14,o,o,(3 -2),Apple Chancery
./Images/o_16685.png,14,o,o,(3 1),Apple Chancery
./Images/o_16686.png,14,o,o,(0 -5),AppleMyungjo
./Images/o_16687.png,14,o,o,(0 -2),AppleMyungjo
./Images/o_16688.png,14,o,o,(0 1),AppleMyungjo
./Images/o_16689.png,14,o,o,(3 -5),AppleMyungjo
./Images/o_16690.png,14,o,o,(3 -2),AppleMyungjo
./Images/o_16691.png,14,o,o,(3 1),AppleMyungjo
./Images/o_16692.png,14,o,o,(0 -5),yonder
./Images/o_16693.png,14,o,o,(0 -2),yonder
./Images/o_16694.png,14,o,o,(0 1),yonder
./Images/o_16695.png,14,o,o,(3 -5),yonder
./Images/o_16696.png,14,o,o,(3 -2),yonder
./Images/o_16697.png,14,o,o,(3 1),yonder
./Images/o_16698.png,14,o,o,(0 -5),corbelb
./Images/o_16699.png,14,o,o,(0 -2),corbelb
./Images/o_16700.png,14,o,o,(0 1),corbelb
./Images/o_16701.png,14,o,o,(3 -5),corbelb
./Images/o_16702.png,14,o,o,(3 -2),corbelb
./Images/o_16703.png,14,o,o,(3 1),corbelb
./Images/o_16704.png,14,o,o,(0 -5),zephyrea
./Images/o_16705.png,14,o,o,(0 -2),zephyrea
./Images/o_16706.png,14,o,o,(0 1),zephyrea
./Images/o_16707.png,14,o,o,(3 -5),zephyrea
./Images/o_16708.png,14,o,o,(3 -2),zephyrea
./Images/o_16709.png,14,o,o,(3 1),zephyrea
./Images/o_16710.png,14,o,o,(0 -5),SF Old Republic Bold
./Images/o_16711.png,14,o,o,(0 -2),SF Old Republic Bold
./Images/o_16712.png,14,o,o,(0 1),SF Old Republic Bold
./Images/o_16713.png,14,o,o,(3 -5),SF Old Republic Bold
./Images/o_16714.png,14,o,o,(3 -2),SF Old Republic Bold
./Images/o_16715.png,14,o,o,(3 1),SF Old Republic Bold
./Images/o_16716.png,14,o,o,(0 -5),MankSans-Medium
./Images/o_16717.png,14,o,o,(0 -2),MankSans-Medium
./Images/o_16718.png,14,o,o,(0 1),MankSans-Medium
./Images/o_16719.png,14,o,o,(3 -5),MankSans-Medium
./Images/o_16720.png,14,o,o,(3 -2),MankSans-Medium
./Images/o_16721.png,14,o,o,(3 1),MankSans-Medium
./Images/o_16722.png,14,o,o,(0 -5),Aliquam
./Images/o_16723.png,14,o,o,(0 -2),Aliquam
./Images/o_16724.png,14,o,o,(0 1),Aliquam
./Images/o_16725.png,14,o,o,(3 -5),Aliquam
./Images/o_16726.png,14,o,o,(3 -2),Aliquam
./Images/o_16727.png,14,o,o,(3 1),Aliquam
./Images/o_16728.png,14,o,o,(0 -5),Arial Narrow Bold Italic
./Images/o_16729.png,14,o,o,(0 -2),Arial Narrow Bold Italic
./Images/o_16730.png,14,o,o,(0 1),Arial Narrow Bold Italic
./Images/o_16731.png,14,o,o,(3 -5),Arial Narrow Bold Italic
./Images/o_16732.png,14,o,o,(3 -2),Arial Narrow Bold Italic
./Images/o_16733.png,14,o,o,(3 1),Arial Narrow Bold Italic
./Images/o_16734.png,14,o,o,(0 -5),medra___
./Images/o_16735.png,14,o,o,(0 -2),medra___
./Images/o_16736.png,14,o,o,(0 1),medra___
./Images/o_16737.png,14,o,o,(3 -5),medra___
./Images/o_16738.png,14,o,o,(3 -2),medra___
./Images/o_16739.png,14,o,o,(3 1),medra___
./Images/o_16740.png,14,o,o,(0 -5),seriously
./Images/o_16741.png,14,o,o,(0 -2),seriously
./Images/o_16742.png,14,o,o,(0 1),seriously
./Images/o_16743.png,14,o,o,(3 -5),seriously
./Images/o_16744.png,14,o,o,(3 -2),seriously
./Images/o_16745.png,14,o,o,(3 1),seriously
./Images/o_16746.png,14,o,o,(0 -5),bluecond
./Images/o_16747.png,14,o,o,(0 -2),bluecond
./Images/o_16748.png,14,o,o,(0 1),bluecond
./Images/o_16749.png,14,o,o,(3 -5),bluecond
./Images/o_16750.png,14,o,o,(3 -2),bluecond
./Images/o_16751.png,14,o,o,(3 1),bluecond
./Images/o_16752.png,14,o,o,(0 -5),updik___
./Images/o_16753.png,14,o,o,(0 -2),updik___
./Images/o_16754.png,14,o,o,(0 1),updik___
./Images/o_16755.png,14,o,o,(3 -5),updik___
./Images/o_16756.png,14,o,o,(3 -2),updik___
./Images/o_16757.png,14,o,o,(3 1),updik___
./Images/o_16758.png,14,o,o,(0 -5),Slim Extreme
./Images/o_16759.png,14,o,o,(0 -2),Slim Extreme
./Images/o_16760.png,14,o,o,(0 1),Slim Extreme
./Images/o_16761.png,14,o,o,(3 -5),Slim Extreme
./Images/o_16762.png,14,o,o,(3 -2),Slim Extreme
./Images/o_16763.png,14,o,o,(3 1),Slim Extreme
./Images/o_16764.png,14,o,o,(0 -5),Arial Narrow
./Images/o_16765.png,14,o,o,(0 -2),Arial Narrow
./Images/o_16766.png,14,o,o,(0 1),Arial Narrow
./Images/o_16767.png,14,o,o,(3 -5),Arial Narrow
./Images/o_16768.png,14,o,o,(3 -2),Arial Narrow
./Images/o_16769.png,14,o,o,(3 1),Arial Narrow
./Images/o_16770.png,14,o,o,(0 -5),LeviReBrushed
./Images/o_16771.png,14,o,o,(0 -2),LeviReBrushed
./Images/o_16772.png,14,o,o,(0 1),LeviReBrushed
./Images/o_16773.png,14,o,o,(3 -5),LeviReBrushed
./Images/o_16774.png,14,o,o,(3 -2),LeviReBrushed
./Images/o_16775.png,14,o,o,(3 1),LeviReBrushed
./Images/o_16776.png,14,o,o,(0 -5),Tall Film Fine
./Images/o_16777.png,14,o,o,(0 -2),Tall Film Fine
./Images/o_16778.png,14,o,o,(0 1),Tall Film Fine
./Images/o_16779.png,14,o,o,(3 -5),Tall Film Fine
./Images/o_16780.png,14,o,o,(3 -2),Tall Film Fine
./Images/o_16781.png,14,o,o,(3 1),Tall Film Fine
./Images/o_16782.png,14,o,o,(0 -5),Ozonelayer
./Images/o_16783.png,14,o,o,(0 -2),Ozonelayer
./Images/o_16784.png,14,o,o,(0 1),Ozonelayer
./Images/o_16785.png,14,o,o,(3 -5),Ozonelayer
./Images/o_16786.png,14,o,o,(3 -2),Ozonelayer
./Images/o_16787.png,14,o,o,(3 1),Ozonelayer
./Images/o_16788.png,14,o,o,(0 -5),gadugib
./Images/o_16789.png,14,o,o,(0 -2),gadugib
./Images/o_16790.png,14,o,o,(0 1),gadugib
./Images/o_16791.png,14,o,o,(3 -5),gadugib
./Images/o_16792.png,14,o,o,(3 -2),gadugib
./Images/o_16793.png,14,o,o,(3 1),gadugib
./Images/o_16794.png,14,o,o,(0 -5),KataBidalanBold
./Images/o_16795.png,14,o,o,(0 -2),KataBidalanBold
./Images/o_16796.png,14,o,o,(0 1),KataBidalanBold
./Images/o_16797.png,14,o,o,(3 -5),KataBidalanBold
./Images/o_16798.png,14,o,o,(3 -2),KataBidalanBold
./Images/o_16799.png,14,o,o,(3 1),KataBidalanBold
./Images/o_16800.png,14,o,o,(0 -5),Courier New
./Images/o_16801.png,14,o,o,(0 -2),Courier New
./Images/o_16802.png,14,o,o,(0 1),Courier New
./Images/o_16803.png,14,o,o,(3 -5),Courier New
./Images/o_16804.png,14,o,o,(3 -2),Courier New
./Images/o_16805.png,14,o,o,(3 1),Courier New
./Images/o_16806.png,14,o,o,(0 -5),ClearLine_PERSONAL_USE_ONLY
./Images/o_16807.png,14,o,o,(0 -2),ClearLine_PERSONAL_USE_ONLY
./Images/o_16808.png,14,o,o,(0 1),ClearLine_PERSONAL_USE_ONLY
./Images/o_16809.png,14,o,o,(3 -5),ClearLine_PERSONAL_USE_ONLY
./Images/o_16810.png,14,o,o,(3 -2),ClearLine_PERSONAL_USE_ONLY
./Images/o_16811.png,14,o,o,(3 1),ClearLine_PERSONAL_USE_ONLY
./Images/o_16812.png,14,o,o,(0 -5),Permanent
./Images/o_16813.png,14,o,o,(0 -2),Permanent
./Images/o_16814.png,14,o,o,(0 1),Permanent
./Images/o_16815.png,14,o,o,(3 -5),Permanent
./Images/o_16816.png,14,o,o,(3 -2),Permanent
./Images/o_16817.png,14,o,o,(3 1),Permanent
./Images/o_16818.png,14,o,o,(0 -5),zephyreg
./Images/o_16819.png,14,o,o,(0 -2),zephyreg
./Images/o_16820.png,14,o,o,(0 1),zephyreg
./Images/o_16821.png,14,o,o,(3 -5),zephyreg
./Images/o_16822.png,14,o,o,(3 -2),zephyreg
./Images/o_16823.png,14,o,o,(3 1),zephyreg
./Images/o_16824.png,14,o,o,(0 -5),LT Oksana Bold
./Images/o_16825.png,14,o,o,(0 -2),LT Oksana Bold
./Images/o_16826.png,14,o,o,(0 1),LT Oksana Bold
./Images/o_16827.png,14,o,o,(3 -5),LT Oksana Bold
./Images/o_16828.png,14,o,o,(3 -2),LT Oksana Bold
./Images/o_16829.png,14,o,o,(3 1),LT Oksana Bold
./Images/o_16830.png,14,o,o,(0 -5),budeasym
./Images/o_16831.png,14,o,o,(0 -2),budeasym
./Images/o_16832.png,14,o,o,(0 1),budeasym
./Images/o_16833.png,14,o,o,(3 -5),budeasym
./Images/o_16834.png,14,o,o,(3 -2),budeasym
./Images/o_16835.png,14,o,o,(3 1),budeasym
./Images/o_16836.png,14,o,o,(0 -5),Opificio_Bold
./Images/o_16837.png,14,o,o,(0 -2),Opificio_Bold
./Images/o_16838.png,14,o,o,(0 1),Opificio_Bold
./Images/o_16839.png,14,o,o,(3 -5),Opificio_Bold
./Images/o_16840.png,14,o,o,(3 -2),Opificio_Bold
./Images/o_16841.png,14,o,o,(3 1),Opificio_Bold
./Images/o_16842.png,14,o,o,(0 -5),absci___
./Images/o_16843.png,14,o,o,(0 -2),absci___
./Images/o_16844.png,14,o,o,(0 1),absci___
./Images/o_16845.png,14,o,o,(3 -5),absci___
./Images/o_16846.png,14,o,o,(3 -2),absci___
./Images/o_16847.png,14,o,o,(3 1),absci___
./Images/o_16848.png,14,o,o,(0 -5),corbeli
./Images/o_16849.png,14,o,o,(0 -2),corbeli
./Images/o_16850.png,14,o,o,(0 1),corbeli
./Images/o_16851.png,14,o,o,(3 -5),corbeli
./Images/o_16852.png,14,o,o,(3 -2),corbeli
