,image,label,identifier,character,offset,font,prediction
15667,./Images/n_15667.png,13,n,n,(0 -2),budeasym,n
15668,./Images/n_15668.png,13,n,n,(0 1),budeasym,n
15669,./Images/n_15669.png,13,n,n,(3 -5),budeasym,n
15670,./Images/n_15670.png,13,n,n,(3 -2),budeasym,n
15671,./Images/n_15671.png,13,n,n,(3 1),budeasym,n
15672,./Images/n_15672.png,13,n,n,(0 -5),Opificio_Bold,n
15673,./Images/n_15673.png,13,n,n,(0 -2),Opificio_Bold,n
15674,./Images/n_15674.png,13,n,n,(0 1),Opificio_Bold,n
15675,./Images/n_15675.png,13,n,n,(3 -5),Opificio_Bold,n
15676,./Images/n_15676.png,13,n,n,(3 -2),Opificio_Bold,n
15677,./Images/n_15677.png,13,n,n,(3 1),Opificio_Bold,n
15678,./Images/n_15678.png,13,n,n,(0 -5),absci___,n
15679,./Images/n_15679.png,13,n,n,(0 -2),absci___,n
15680,./Images/n_15680.png,13,n,n,(0 1),absci___,n
15681,./Images/n_15681.png,13,n,n,(3 -5),absci___,n
15682,./Images/n_15682.png,13,n,n,(3 -2),absci___,n
15683,./Images/n_15683.png,13,n,n,(3 1),absci___,n
15684,./Images/n_15684.png,13,n,n,(0 -5),corbeli,n
15685,./Images/n_15685.png,13,n,n,(0 -2),corbeli,n
15686,./Images/n_15686.png,13,n,n,(0 1),corbeli,n
15687,./Images/n_15687.png,13,n,n,(3 -5),corbeli,n
15688,./Images/n_15688.png,13,n,n,(3 -2),corbeli,n
15689,./Images/n_15689.png,13,n,n,(3 1),corbeli,n
15690,./Images/n_15690.png,13,n,n,(0 -5),BabelSans-Bold,n
15691,./Images/n_15691.png,13,n,n,(0 -2),BabelSans-Bold,n
15692,./Images/n_15692.png,13,n,n,(0 1),BabelSans-Bold,n
15693,./Images/n_15693.png,13,n,n,(3 -5),BabelSans-Bold,n
15694,./Images/n_15694.png,13,n,n,(3 -2),BabelSans-Bold,n
15695,./Images/n_15695.png,13,n,n,(3 1),BabelSans-Bold,n
15696,./Images/n_15696.png,13,n,n,(0 -5),Skia,n
15697,./Images/n_15697.png,13,n,n,(0 -2),Skia,n
15698,./Images/n_15698.png,13,n,n,(0 1),Skia,n
15699,./Images/n_15699.png,13,n,n,(3 -5),Skia,n
15700,./Images/n_15700.png,13,n,n,(3 -2),Skia,n
15701,./Images/n_15701.png,13,n,n,(3 1),Skia,n
15702,./Images/n_15702.png,13,n,n,(0 -5),steelfis,n
15703,./Images/n_15703.png,13,n,n,(0 -2),steelfis,n
15704,./Images/n_15704.png,13,n,n,(0 1),steelfis,n
15705,./Images/n_15705.png,13,n,n,(3 -5),steelfis,r
15706,./Images/n_15706.png,13,n,n,(3 -2),steelfis,r
15707,./Images/n_15707.png,13,n,n,(3 1),steelfis,r
15708,./Images/n_15708.png,13,n,n,(0 -5),Trebuchet MS Bold Italic,n
15709,./Images/n_15709.png,13,n,n,(0 -2),Trebuchet MS Bold Italic,n
15710,./Images/n_15710.png,13,n,n,(0 1),Trebuchet MS Bold Italic,n
15711,./Images/n_15711.png,13,n,n,(3 -5),Trebuchet MS Bold Italic,n
15712,./Images/n_15712.png,13,n,n,(3 -2),Trebuchet MS Bold Italic,n
15713,./Images/n_15713.png,13,n,n,(3 1),Trebuchet MS Bold Italic,n
15714,./Images/n_15714.png,13,n,n,(0 -5),impact,n
15715,./Images/n_15715.png,13,n,n,(0 -2),impact,n
15716,./Images/n_15716.png,13,n,n,(0 1),impact,n
15717,./Images/n_15717.png,13,n,n,(3 -5),impact,n
15718,./Images/n_15718.png,13,n,n,(3 -2),impact,n
15719,./Images/n_15719.png,13,n,n,(3 1),impact,n
15720,./Images/n_15720.png,13,n,n,(0 -5),Streamster,n
15721,./Images/n_15721.png,13,n,n,(0 -2),Streamster,n
15722,./Images/n_15722.png,13,n,n,(0 1),Streamster,s
15723,./Images/n_15723.png,13,n,n,(3 -5),Streamster,n
15724,./Images/n_15724.png,13,n,n,(3 -2),Streamster,n
15725,./Images/n_15725.png,13,n,n,(3 1),Streamster,n
15726,./Images/n_15726.png,13,n,n,(0 -5),SF Laundromatic Bold Oblique,n
15727,./Images/n_15727.png,13,n,n,(0 -2),SF Laundromatic Bold Oblique,n
15728,./Images/n_15728.png,13,n,n,(0 1),SF Laundromatic Bold Oblique,n
15729,./Images/n_15729.png,13,n,n,(3 -5),SF Laundromatic Bold Oblique,n
15730,./Images/n_15730.png,13,n,n,(3 -2),SF Laundromatic Bold Oblique,n
15731,./Images/n_15731.png,13,n,n,(3 1),SF Laundromatic Bold Oblique,n
15732,./Images/n_15732.png,13,n,n,(0 -5),Snowstorm Kraft,h
15733,./Images/n_15733.png,13,n,n,(0 -2),Snowstorm Kraft,n
15734,./Images/n_15734.png,13,n,n,(0 1),Snowstorm Kraft,n
15735,./Images/n_15735.png,13,n,n,(3 -5),Snowstorm Kraft,n
15736,./Images/n_15736.png,13,n,n,(3 -2),Snowstorm Kraft,n
15737,./Images/n_15737.png,13,n,n,(3 1),Snowstorm Kraft,n
15738,./Images/n_15738.png,13,n,n,(0 -5),PRIMER,n
15739,./Images/n_15739.png,13,n,n,(0 -2),PRIMER,n
15740,./Images/n_15740.png,13,n,n,(0 1),PRIMER,n
15741,./Images/n_15741.png,13,n,n,(3 -5),PRIMER,n
15742,./Images/n_15742.png,13,n,n,(3 -2),PRIMER,n
15743,./Images/n_15743.png,13,n,n,(3 1),PRIMER,n
15744,./Images/n_15744.png,13,n,n,(0 -5),Tahoma Bold,n
15745,./Images/n_15745.png,13,n,n,(0 -2),Tahoma Bold,n
15746,./Images/n_15746.png,13,n,n,(0 1),Tahoma Bold,n
15747,./Images/n_15747.png,13,n,n,(3 -5),Tahoma Bold,n
15748,./Images/n_15748.png,13,n,n,(3 -2),Tahoma Bold,n
15749,./Images/n_15749.png,13,n,n,(3 1),Tahoma Bold,n
15750,./Images/n_15750.png,13,n,n,(0 -5),Arial,n
15751,./Images/n_15751.png,13,n,n,(0 -2),Arial,n
15752,./Images/n_15752.png,13,n,n,(0 1),Arial,n
15753,./Images/n_15753.png,13,n,n,(3 -5),Arial,n
15754,./Images/n_15754.png,13,n,n,(3 -2),Arial,n
15755,./Images/n_15755.png,13,n,n,(3 1),Arial,n
15756,./Images/n_15756.png,13,n,n,(0 -5),YanoneKaffeesatz-Thin,n
15757,./Images/n_15757.png,13,n,n,(0 -2),YanoneKaffeesatz-Thin,n
15758,./Images/n_15758.png,13,n,n,(0 1),YanoneKaffeesatz-Thin,n
15759,./Images/n_15759.png,13,n,n,(3 -5),YanoneKaffeesatz-Thin,n
15760,./Images/n_15760.png,13,n,n,(3 -2),YanoneKaffeesatz-Thin,d
15761,./Images/n_15761.png,13,n,n,(3 1),YanoneKaffeesatz-Thin,n
15762,./Images/n_15762.png,13,n,n,(0 -5),Tall Films Fine Oblique,n
15763,./Images/n_15763.png,13,n,n,(0 -2),Tall Films Fine Oblique,n
15764,./Images/n_15764.png,13,n,n,(0 1),Tall Films Fine Oblique,n
15765,./Images/n_15765.png,13,n,n,(3 -5),Tall Films Fine Oblique,n
15766,./Images/n_15766.png,13,n,n,(3 -2),Tall Films Fine Oblique,r
15767,./Images/n_15767.png,13,n,n,(3 1),Tall Films Fine Oblique,r
15768,./Images/n_15768.png,13,n,n,(0 -5),Ayuthaya,n
15769,./Images/n_15769.png,13,n,n,(0 -2),Ayuthaya,n
15770,./Images/n_15770.png,13,n,n,(0 1),Ayuthaya,n
15771,./Images/n_15771.png,13,n,n,(3 -5),Ayuthaya,n
15772,./Images/n_15772.png,13,n,n,(3 -2),Ayuthaya,n
15773,./Images/n_15773.png,13,n,n,(3 1),Ayuthaya,n
15774,./Images/n_15774.png,13,n,n,(0 -5),Minecraftia-Regular,n
15775,./Images/n_15775.png,13,n,n,(0 -2),Minecraftia-Regular,n
15776,./Images/n_15776.png,13,n,n,(0 1),Minecraftia-Regular,n
15777,./Images/n_15777.png,13,n,n,(3 -5),Minecraftia-Regular,n
15778,./Images/n_15778.png,13,n,n,(3 -2),Minecraftia-Regular,n
15779,./Images/n_15779.png,13,n,n,(3 1),Minecraftia-Regular,n
15780,./Images/n_15780.png,13,n,n,(0 -5),Pacifico,m
15781,./Images/n_15781.png,13,n,n,(0 -2),Pacifico,m
15782,./Images/n_15782.png,13,n,n,(0 1),Pacifico,m
15783,./Images/n_15783.png,13,n,n,(3 -5),Pacifico,m
15784,./Images/n_15784.png,13,n,n,(3 -2),Pacifico,m
15785,./Images/n_15785.png,13,n,n,(3 1),Pacifico,m
15786,./Images/n_15786.png,13,n,n,(0 -5),Sparkler-demo,n
15787,./Images/n_15787.png,13,n,n,(0 -2),Sparkler-demo,n
15788,./Images/n_15788.png,13,n,n,(0 1),Sparkler-demo,n
15789,./Images/n_15789.png,13,n,n,(3 -5),Sparkler-demo,r
15790,./Images/n_15790.png,13,n,n,(3 -2),Sparkler-demo,n
15791,./Images/n_15791.png,13,n,n,(3 1),Sparkler-demo,r
15792,./Images/n_15792.png,13,n,n,(0 -5),Khmer Sangam MN,n
15793,./Images/n_15793.png,13,n,n,(0 -2),Khmer Sangam MN,n
15794,./Images/n_15794.png,13,n,n,(0 1),Khmer Sangam MN,n
15795,./Images/n_15795.png,13,n,n,(3 -5),Khmer Sangam MN,n
15796,./Images/n_15796.png,13,n,n,(3 -2),Khmer Sangam MN,n
15797,./Images/n_15797.png,13,n,n,(3 1),Khmer Sangam MN,n
15798,./Images/n_15798.png,13,n,n,(0 -5),medium,n
15799,./Images/n_15799.png,13,n,n,(0 -2),medium,n
15800,./Images/n_15800.png,13,n,n,(0 1),medium,n
15801,./Images/n_15801.png,13,n,n,(3 -5),medium,n
15802,./Images/n_15802.png,13,n,n,(3 -2),medium,n
15803,./Images/n_15803.png,13,n,n,(3 1),medium,n
15804,./Images/n_15804.png,13,n,n,(0 -5),YanoneKaffeesatz-Bold,n
15805,./Images/n_15805.png,13,n,n,(0 -2),YanoneKaffeesatz-Bold,n
15806,./Images/n_15806.png,13,n,n,(0 1),YanoneKaffeesatz-Bold,n
15807,./Images/n_15807.png,13,n,n,(3 -5),YanoneKaffeesatz-Bold,n
15808,./Images/n_15808.png,13,n,n,(3 -2),YanoneKaffeesatz-Bold,n
15809,./Images/n_15809.png,13,n,n,(3 1),YanoneKaffeesatz-Bold,n
15810,./Images/n_15810.png,13,n,n,(0 -5),Phantomime,n
15811,./Images/n_15811.png,13,n,n,(0 -2),Phantomime,n
15812,./Images/n_15812.png,13,n,n,(0 1),Phantomime,n
15813,./Images/n_15813.png,13,n,n,(3 -5),Phantomime,n
15814,./Images/n_15814.png,13,n,n,(3 -2),Phantomime,n
15815,./Images/n_15815.png,13,n,n,(3 1),Phantomime,n
15816,./Images/n_15816.png,13,n,n,(0 -5),steelfib,n
15817,./Images/n_15817.png,13,n,n,(0 -2),steelfib,n
15818,./Images/n_15818.png,13,n,n,(0 1),steelfib,n
15819,./Images/n_15819.png,13,n,n,(3 -5),steelfib,n
15820,./Images/n_15820.png,13,n,n,(3 -2),steelfib,n
15821,./Images/n_15821.png,13,n,n,(3 1),steelfib,n
15822,./Images/n_15822.png,13,n,n,(0 -5),PRIMERB,n
15823,./Images/n_15823.png,13,n,n,(0 -2),PRIMERB,n
15824,./Images/n_15824.png,13,n,n,(0 1),PRIMERB,n
15825,./Images/n_15825.png,13,n,n,(3 -5),PRIMERB,n
15826,./Images/n_15826.png,13,n,n,(3 -2),PRIMERB,n
15827,./Images/n_15827.png,13,n,n,(3 1),PRIMERB,n
15828,./Images/n_15828.png,13,n,n,(0 -5),Nirmala,n
15829,./Images/n_15829.png,13,n,n,(0 -2),Nirmala,n
15830,./Images/n_15830.png,13,n,n,(0 1),Nirmala,n
15831,./Images/n_15831.png,13,n,n,(3 -5),Nirmala,n
15832,./Images/n_15832.png,13,n,n,(3 -2),Nirmala,n
15833,./Images/n_15833.png,13,n,n,(3 1),Nirmala,n
15834,./Images/n_15834.png,13,n,n,(0 -5),slender,n
15835,./Images/n_15835.png,13,n,n,(0 -2),slender,n
15836,./Images/n_15836.png,13,n,n,(0 1),slender,n
15837,./Images/n_15837.png,13,n,n,(3 -5),slender,l
15838,./Images/n_15838.png,13,n,n,(3 -2),slender,l
15839,./Images/n_15839.png,13,n,n,(3 1),slender,l
15840,./Images/n_15840.png,13,n,n,(0 -5),krazynights,n
15841,./Images/n_15841.png,13,n,n,(0 -2),krazynights,n
15842,./Images/n_15842.png,13,n,n,(0 1),krazynights,n
15843,./Images/n_15843.png,13,n,n,(3 -5),krazynights,n
15844,./Images/n_15844.png,13,n,n,(3 -2),krazynights,n
15845,./Images/n_15845.png,13,n,n,(3 1),krazynights,n
15846,./Images/n_15846.png,13,n,n,(0 -5),Trebuchet MS Bold,n
15847,./Images/n_15847.png,13,n,n,(0 -2),Trebuchet MS Bold,n
15848,./Images/n_15848.png,13,n,n,(0 1),Trebuchet MS Bold,n
15849,./Images/n_15849.png,13,n,n,(3 -5),Trebuchet MS Bold,n
15850,./Images/n_15850.png,13,n,n,(3 -2),Trebuchet MS Bold,n
15851,./Images/n_15851.png,13,n,n,(3 1),Trebuchet MS Bold,n
15852,./Images/n_15852.png,13,n,n,(0 -5),Waukegan LDO Black,n
15853,./Images/n_15853.png,13,n,n,(0 -2),Waukegan LDO Black,n
15854,./Images/n_15854.png,13,n,n,(0 1),Waukegan LDO Black,n
15855,./Images/n_15855.png,13,n,n,(3 -5),Waukegan LDO Black,n
15856,./Images/n_15856.png,13,n,n,(3 -2),Waukegan LDO Black,n
15857,./Images/n_15857.png,13,n,n,(3 1),Waukegan LDO Black,n
15858,./Images/n_15858.png,13,n,n,(0 -5),Arial Black,n
15859,./Images/n_15859.png,13,n,n,(0 -2),Arial Black,n
15860,./Images/n_15860.png,13,n,n,(0 1),Arial Black,n
15861,./Images/n_15861.png,13,n,n,(3 -5),Arial Black,n
15862,./Images/n_15862.png,13,n,n,(3 -2),Arial Black,n
15863,./Images/n_15863.png,13,n,n,(3 1),Arial Black,n
15864,./Images/n_15864.png,13,n,n,(0 -5),Ubuntu-B,n
15865,./Images/n_15865.png,13,n,n,(0 -2),Ubuntu-B,n
15866,./Images/n_15866.png,13,n,n,(0 1),Ubuntu-B,n
15867,./Images/n_15867.png,13,n,n,(3 -5),Ubuntu-B,n
15868,./Images/n_15868.png,13,n,n,(3 -2),Ubuntu-B,n
15869,./Images/n_15869.png,13,n,n,(3 1),Ubuntu-B,n
15870,./Images/n_15870.png,13,n,n,(0 -5),black,n
15871,./Images/n_15871.png,13,n,n,(0 -2),black,n
15872,./Images/n_15872.png,13,n,n,(0 1),black,n
15873,./Images/n_15873.png,13,n,n,(3 -5),black,n
15874,./Images/n_15874.png,13,n,n,(3 -2),black,n
15875,./Images/n_15875.png,13,n,n,(3 1),black,n
15876,./Images/n_15876.png,13,n,n,(0 -5),Courier New Bold Italic,n
15877,./Images/n_15877.png,13,n,n,(0 -2),Courier New Bold Italic,n
15878,./Images/n_15878.png,13,n,n,(0 1),Courier New Bold Italic,n
15879,./Images/n_15879.png,13,n,n,(3 -5),Courier New Bold Italic,n
15880,./Images/n_15880.png,13,n,n,(3 -2),Courier New Bold Italic,n
15881,./Images/n_15881.png,13,n,n,(3 1),Courier New Bold Italic,n
15882,./Images/n_15882.png,13,n,n,(0 -5),Comic Sans MS,n
15883,./Images/n_15883.png,13,n,n,(0 -2),Comic Sans MS,n
15884,./Images/n_15884.png,13,n,n,(0 1),Comic Sans MS,n
15885,./Images/n_15885.png,13,n,n,(3 -5),Comic Sans MS,n
15886,./Images/n_15886.png,13,n,n,(3 -2),Comic Sans MS,n
15887,./Images/n_15887.png,13,n,n,(3 1),Comic Sans MS,n
15888,./Images/n_15888.png,13,n,n,(0 -5),squitcher,n
15889,./Images/n_15889.png,13,n,n,(0 -2),squitcher,n
15890,./Images/n_15890.png,13,n,n,(0 1),squitcher,n
15891,./Images/n_15891.png,13,n,n,(3 -5),squitcher,n
15892,./Images/n_15892.png,13,n,n,(3 -2),squitcher,n
15893,./Images/n_15893.png,13,n,n,(3 1),squitcher,n
15894,./Images/n_15894.png,13,n,n,(0 -5),BabelSans-Oblique,n
15895,./Images/n_15895.png,13,n,n,(0 -2),BabelSans-Oblique,n
15896,./Images/n_15896.png,13,n,n,(0 1),BabelSans-Oblique,n
15897,./Images/n_15897.png,13,n,n,(3 -5),BabelSans-Oblique,n
15898,./Images/n_15898.png,13,n,n,(3 -2),BabelSans-Oblique,n
15899,./Images/n_15899.png,13,n,n,(3 1),BabelSans-Oblique,n
15900,./Images/n_15900.png,13,n,n,(0 -5),SF Grunge Sans Bold,n
15901,./Images/n_15901.png,13,n,n,(0 -2),SF Grunge Sans Bold,n
15902,./Images/n_15902.png,13,n,n,(0 1),SF Grunge Sans Bold,n
15903,./Images/n_15903.png,13,n,n,(3 -5),SF Grunge Sans Bold,n
15904,./Images/n_15904.png,13,n,n,(3 -2),SF Grunge Sans Bold,n
15905,./Images/n_15905.png,13,n,n,(3 1),SF Grunge Sans Bold,n
15906,./Images/n_15906.png,13,n,n,(0 -5),abscib__,n
15907,./Images/n_15907.png,13,n,n,(0 -2),abscib__,n
15908,./Images/n_15908.png,13,n,n,(0 1),abscib__,n
15909,./Images/n_15909.png,13,n,n,(3 -5),abscib__,n
15910,./Images/n_15910.png,13,n,n,(3 -2),abscib__,n
15911,./Images/n_15911.png,13,n,n,(3 1),abscib__,n
15912,./Images/n_15912.png,13,n,n,(0 -5),distortion_of_the_brain_and_mind,n
15913,./Images/n_15913.png,13,n,n,(0 -2),distortion_of_the_brain_and_mind,n
15914,./Images/n_15914.png,13,n,n,(0 1),distortion_of_the_brain_and_mind,n
15915,./Images/n_15915.png,13,n,n,(3 -5),distortion_of_the_brain_and_mind,n
15916,./Images/n_15916.png,13,n,n,(3 -2),distortion_of_the_brain_and_mind,n
15917,./Images/n_15917.png,13,n,n,(3 1),distortion_of_the_brain_and_mind,n
15918,./Images/n_15918.png,13,n,n,(0 -5),bobcaygr,n
15919,./Images/n_15919.png,13,n,n,(0 -2),bobcaygr,n
15920,./Images/n_15920.png,13,n,n,(0 1),bobcaygr,n
15921,./Images/n_15921.png,13,n,n,(3 -5),bobcaygr,r
15922,./Images/n_15922.png,13,n,n,(3 -2),bobcaygr,r
15923,./Images/n_15923.png,13,n,n,(3 1),bobcaygr,r
15924,./Images/n_15924.png,13,n,n,(0 -5),corbelz,n
15925,./Images/n_15925.png,13,n,n,(0 -2),corbelz,n
15926,./Images/n_15926.png,13,n,n,(0 1),corbelz,n
15927,./Images/n_15927.png,13,n,n,(3 -5),corbelz,n
15928,./Images/n_15928.png,13,n,n,(3 -2),corbelz,n
15929,./Images/n_15929.png,13,n,n,(3 1),corbelz,n
15930,./Images/n_15930.png,13,n,n,(0 -5),Aaargh,n
15931,./Images/n_15931.png,13,n,n,(0 -2),Aaargh,n
15932,./Images/n_15932.png,13,n,n,(0 1),Aaargh,n
15933,./Images/n_15933.png,13,n,n,(3 -5),Aaargh,n
15934,./Images/n_15934.png,13,n,n,(3 -2),Aaargh,n
15935,./Images/n_15935.png,13,n,n,(3 1),Aaargh,n
15936,./Images/n_15936.png,13,n,n,(0 -5),Champagne & Limousines Bold,n
15937,./Images/n_15937.png,13,n,n,(0 -2),Champagne & Limousines Bold,n
15938,./Images/n_15938.png,13,n,n,(0 1),Champagne & Limousines Bold,n
15939,./Images/n_15939.png,13,n,n,(3 -5),Champagne & Limousines Bold,n
15940,./Images/n_15940.png,13,n,n,(3 -2),Champagne & Limousines Bold,n
15941,./Images/n_15941.png,13,n,n,(3 1),Champagne & Limousines Bold,n
15942,./Images/n_15942.png,13,n,n,(0 -5),DIN Alternate Bold,n
15943,./Images/n_15943.png,13,n,n,(0 -2),DIN Alternate Bold,n
15944,./Images/n_15944.png,13,n,n,(0 1),DIN Alternate Bold,n
15945,./Images/n_15945.png,13,n,n,(3 -5),DIN Alternate Bold,n
15946,./Images/n_15946.png,13,n,n,(3 -2),DIN Alternate Bold,n
15947,./Images/n_15947.png,13,n,n,(3 1),DIN Alternate Bold,n
15948,./Images/n_15948.png,13,n,n,(0 -5),Sathu,n
15949,./Images/n_15949.png,13,n,n,(0 -2),Sathu,n
15950,./Images/n_15950.png,13,n,n,(0 1),Sathu,n
15951,./Images/n_15951.png,13,n,n,(3 -5),Sathu,n
15952,./Images/n_15952.png,13,n,n,(3 -2),Sathu,n
15953,./Images/n_15953.png,13,n,n,(3 1),Sathu,n
15954,./Images/n_15954.png,13,n,n,(0 -5),Arial Bold Italic,n
15955,./Images/n_15955.png,13,n,n,(0 -2),Arial Bold Italic,n
15956,./Images/n_15956.png,13,n,n,(0 1),Arial Bold Italic,n
15957,./Images/n_15957.png,13,n,n,(3 -5),Arial Bold Italic,n
15958,./Images/n_15958.png,13,n,n,(3 -2),Arial Bold Italic,n
15959,./Images/n_15959.png,13,n,n,(3 1),Arial Bold Italic,n
15960,./Images/n_15960.png,13,n,n,(0 -5),tahoma,n
15961,./Images/n_15961.png,13,n,n,(0 -2),tahoma,n
15962,./Images/n_15962.png,13,n,n,(0 1),tahoma,n
15963,./Images/n_15963.png,13,n,n,(3 -5),tahoma,n
15964,./Images/n_15964.png,13,n,n,(3 -2),tahoma,n
15965,./Images/n_15965.png,13,n,n,(3 1),tahoma,n
15966,./Images/n_15966.png,13,n,n,(0 -5),SF New Republic,n
15967,./Images/n_15967.png,13,n,n,(0 -2),SF New Republic,n
15968,./Images/n_15968.png,13,n,n,(0 1),SF New Republic,n
15969,./Images/n_15969.png,13,n,n,(3 -5),SF New Republic,n
15970,./Images/n_15970.png,13,n,n,(3 -2),SF New Republic,n
15971,./Images/n_15971.png,13,n,n,(3 1),SF New Republic,n
15972,./Images/n_15972.png,13,n,n,(0 -5),BNMachine,n
15973,./Images/n_15973.png,13,n,n,(0 -2),BNMachine,n
15974,./Images/n_15974.png,13,n,n,(0 1),BNMachine,n
15975,./Images/n_15975.png,13,n,n,(3 -5),BNMachine,n
15976,./Images/n_15976.png,13,n,n,(3 -2),BNMachine,n
15977,./Images/n_15977.png,13,n,n,(3 1),BNMachine,n
15978,./Images/n_15978.png,13,n,n,(0 -5),PlantagenetCherokee,n
15979,./Images/n_15979.png,13,n,n,(0 -2),PlantagenetCherokee,n
15980,./Images/n_15980.png,13,n,n,(0 1),PlantagenetCherokee,n
15981,./Images/n_15981.png,13,n,n,(3 -5),PlantagenetCherokee,n
15982,./Images/n_15982.png,13,n,n,(3 -2),PlantagenetCherokee,n
15983,./Images/n_15983.png,13,n,n,(3 1),PlantagenetCherokee,n
15984,./Images/n_15984.png,13,n,n,(0 -5),accid__,n
15985,./Images/n_15985.png,13,n,n,(0 -2),accid__,n
15986,./Images/n_15986.png,13,n,n,(0 1),accid__,n
15987,./Images/n_15987.png,13,n,n,(3 -5),accid__,n
15988,./Images/n_15988.png,13,n,n,(3 -2),accid__,n
15989,./Images/n_15989.png,13,n,n,(3 1),accid__,n
15990,./Images/n_15990.png,13,n,n,(0 -5),SF Foxboro Script,n
15991,./Images/n_15991.png,13,n,n,(0 -2),SF Foxboro Script,n
15992,./Images/n_15992.png,13,n,n,(0 1),SF Foxboro Script,n
15993,./Images/n_15993.png,13,n,n,(3 -5),SF Foxboro Script,r
15994,./Images/n_15994.png,13,n,n,(3 -2),SF Foxboro Script,r
15995,./Images/n_15995.png,13,n,n,(3 1),SF Foxboro Script,r
15996,./Images/n_15996.png,13,n,n,(0 -5),Wolf in the City Light,n
15997,./Images/n_15997.png,13,n,n,(0 -2),Wolf in the City Light,n
15998,./Images/n_15998.png,13,n,n,(0 1),Wolf in the City Light,n
15999,./Images/n_15999.png,13,n,n,(3 -5),Wolf in the City Light,n
16000,./Images/n_16000.png,13,n,n,(3 -2),Wolf in the City Light,n
16001,./Images/n_16001.png,13,n,n,(3 1),Wolf in the City Light,m
16002,./Images/n_16002.png,13,n,n,(0 -5),Georgia Bold,n
16003,./Images/n_16003.png,13,n,n,(0 -2),Georgia Bold,n
16004,./Images/n_16004.png,13,n,n,(0 1),Georgia Bold,n
16005,./Images/n_16005.png,13,n,n,(3 -5),Georgia Bold,n
16006,./Images/n_16006.png,13,n,n,(3 -2),Georgia Bold,n
16007,./Images/n_16007.png,13,n,n,(3 1),Georgia Bold,n
16008,./Images/n_16008.png,13,n,n,(0 -5),bottix,n
16009,./Images/n_16009.png,13,n,n,(0 -2),bottix,n
16010,./Images/n_16010.png,13,n,n,(0 1),bottix,n
16011,./Images/n_16011.png,13,n,n,(3 -5),bottix,n
16012,./Images/n_16012.png,13,n,n,(3 -2),bottix,n
16013,./Images/n_16013.png,13,n,n,(3 1),bottix,n
16014,./Images/n_16014.png,13,n,n,(0 -5),aggstock,n
16015,./Images/n_16015.png,13,n,n,(0 -2),aggstock,n
16016,./Images/n_16016.png,13,n,n,(0 1),aggstock,n
16017,./Images/n_16017.png,13,n,n,(3 -5),aggstock,n
16018,./Images/n_16018.png,13,n,n,(3 -2),aggstock,n
16019,./Images/n_16019.png,13,n,n,(3 1),aggstock,n
16020,./Images/n_16020.png,13,n,n,(0 -5),bluehigh,n
16021,./Images/n_16021.png,13,n,n,(0 -2),bluehigh,n
16022,./Images/n_16022.png,13,n,n,(0 1),bluehigh,n
16023,./Images/n_16023.png,13,n,n,(3 -5),bluehigh,n
16024,./Images/n_16024.png,13,n,n,(3 -2),bluehigh,n
16025,./Images/n_16025.png,13,n,n,(3 1),bluehigh,n
16026,./Images/n_16026.png,13,n,n,(0 -5),AliquamREG,n
16027,./Images/n_16027.png,13,n,n,(0 -2),AliquamREG,n
16028,./Images/n_16028.png,13,n,n,(0 1),AliquamREG,n
16029,./Images/n_16029.png,13,n,n,(3 -5),AliquamREG,n
16030,./Images/n_16030.png,13,n,n,(3 -2),AliquamREG,n
16031,./Images/n_16031.png,13,n,n,(3 1),AliquamREG,n
16032,./Images/n_16032.png,13,n,n,(0 -5),YanoneKaffeesatz-Light,n
16033,./Images/n_16033.png,13,n,n,(0 -2),YanoneKaffeesatz-Light,n
16034,./Images/n_16034.png,13,n,n,(0 1),YanoneKaffeesatz-Light,n
16035,./Images/n_16035.png,13,n,n,(3 -5),YanoneKaffeesatz-Light,n
16036,./Images/n_16036.png,13,n,n,(3 -2),YanoneKaffeesatz-Light,o
16037,./Images/n_16037.png,13,n,n,(3 1),YanoneKaffeesatz-Light,n
16038,./Images/n_16038.png,13,n,n,(0 -5),Verdana Bold Italic,n
16039,./Images/n_16039.png,13,n,n,(0 -2),Verdana Bold Italic,n
16040,./Images/n_16040.png,13,n,n,(0 1),Verdana Bold Italic,n
16041,./Images/n_16041.png,13,n,n,(3 -5),Verdana Bold Italic,n
16042,./Images/n_16042.png,13,n,n,(3 -2),Verdana Bold Italic,n
16043,./Images/n_16043.png,13,n,n,(3 1),Verdana Bold Italic,n
16044,./Images/n_16044.png,13,n,n,(0 -5),segoeuib,n
16045,./Images/n_16045.png,13,n,n,(0 -2),segoeuib,n
16046,./Images/n_16046.png,13,n,n,(0 1),segoeuib,n
16047,./Images/n_16047.png,13,n,n,(3 -5),segoeuib,n
16048,./Images/n_16048.png,13,n,n,(3 -2),segoeuib,n
16049,./Images/n_16049.png,13,n,n,(3 1),segoeuib,n
16050,./Images/n_16050.png,13,n,n,(0 -5),NirmalaB,n
16051,./Images/n_16051.png,13,n,n,(0 -2),NirmalaB,n
16052,./Images/n_16052.png,13,n,n,(0 1),NirmalaB,n
16053,./Images/n_16053.png,13,n,n,(3 -5),NirmalaB,n
16054,./Images/n_16054.png,13,n,n,(3 -2),NirmalaB,n
16055,./Images/n_16055.png,13,n,n,(3 1),NirmalaB,n
16056,./Images/n_16056.png,13,n,n,(0 -5),coolvetica rg,n
16057,./Images/n_16057.png,13,n,n,(0 -2),coolvetica rg,n
